Time (s),Setpoint (turns),Encoder Position (turns)
6.09735369682312,0.8199618066863982,0.9504055976867676
6.113347053527832,0.7855472898622922,0.9165650010108948
6.129342555999756,0.7512834255495597,0.8797500133514404
6.145355224609375,0.717159991214945,0.8444955945014954
6.16134238243103,0.6832893106455021,0.8109459280967712
6.177341938018799,0.6496122269115884,0.7770873308181763
6.193347215652466,0.6161644435667373,0.7397459745407104
6.209347486495972,0.5829895235135178,0.7072627544403076
6.225342750549316,0.5501081653526704,0.6743654012680054
6.2413482666015625,0.5175099238354963,0.6396138072013855
6.257359027862549,0.48522605000161856,0.6052148938179016
6.273367643356323,0.4532919526673704,0.5727160573005676
6.289353609085083,0.4217678717924933,0.5427384972572327
6.305354118347168,0.39060010420651425,0.506885290145874
6.321355581283569,0.3598353649443842,0.4751300811767578
6.33734655380249,0.3295147062877271,0.4447343349456787
6.353349924087524,0.299613966510254,0.4143407344818115
6.369513034820557,0.26988426517872743,0.38139069080352783
6.385390281677246,0.24115824150232784,0.3498702645301819
6.401385068893433,0.2127166575117077,0.32076382637023926
6.4173643589019775,0.18481871543963146,0.29381710290908813
6.4333648681640625,0.15741821382691917,0.2608448266983032
6.44935417175293,0.13058845928649535,0.23118185997009277
6.465358734130859,0.10430221186373909,0.20485877990722656
6.4813525676727295,0.07861898253555596,0.17763394117355347
6.497359275817871,0.053517223360148754,0.14939814805984497
6.5133538246154785,0.0290520747592218,0.12103819847106934
6.529357194900513,0.00520671301526051,0.0944058895111084
6.545356512069702,-0.01798433760388709,0.07047533988952637
6.561439514160156,-0.0406286172130595,0.04885399341583252
6.577440023422241,-0.06247778839926967,0.02226346731185913
6.593444585800171,-0.08364118915242749,-0.004426777362823486
6.60943078994751,-0.10407676494206419,-0.025489389896392822
6.62544059753418,-0.12382488497321067,-0.045126765966415405
6.641436576843262,-0.14282625728419246,-0.0662495493888855
6.657440662384033,-0.16109531878708785,-0.08756235241889954
6.673437595367432,-0.17860305126884743,-0.10990658402442932
6.689455986022949,-0.19536867358875779,-0.1310950517654419
6.705452919006348,-0.21133668536520278,-0.15038126707077026
6.721452951431274,-0.2265228433561561,-0.16613677144050598
6.737440347671509,-0.24090333647893078,-0.1807786524295807
6.753451585769653,-0.25450104576263766,-0.1944693922996521
6.769443511962891,-0.2672704038072907,-0.21108797192573547
6.785447835922241,-0.279229184979406,-0.23153162002563477
6.801472187042236,-0.2903730226910957,-0.24909546971321106
6.8174521923065186,-0.3006520161536087,-0.2617861330509186
6.8334455490112305,-0.3100992122109205,-0.27061980962753296
6.849451303482056,-0.31870604850287326,-0.27827271819114685
6.865447998046875,-0.32645528826457815,-0.2870461344718933
6.88145112991333,-0.3333497513605666,-0.29787588119506836
6.897446155548096,-0.33937895455791905,-0.30870410799980164
6.913452625274658,-0.34454618599328196,-0.3177315592765808
6.9294469356536865,-0.3488406229727778,-0.3264341652393341
6.945454359054565,-0.35226625806471357,-0.33561235666275024
6.961463212966919,-0.35481723680720545,-0.3430904746055603
6.977501630783081,-0.3564938814163754,-0.34822678565979004
6.9934844970703125,-0.35728837177048667,-0.351842999458313
7.00948166847229,-0.35720706924681833,-0.3544544577598572
7.025474786758423,-0.3562492758981068,-0.35633641481399536
7.0414581298828125,-0.35441707462209177,-0.3576701581478119
7.057459592819214,-0.35170773990412485,-0.35844093561172485
7.073457479476929,-0.3481254625185778,-0.3585621118545532
7.089460134506226,-0.3436705397304889,-0.3583470582962036
7.105457782745361,-0.33834852515261576,-0.3579952120780945
7.121458292007446,-0.33216033804279993,-0.35709160566329956
7.137455940246582,-0.3251120987250854,-0.35555499792099
7.153460502624512,-0.3172036274907076,-0.3532842993736267
7.169464826583862,-0.3084429195514951,-0.34995371103286743
7.185461759567261,-0.2988400313017364,-0.34550589323043823
7.201457500457764,-0.28839798566598385,-0.34005749225616455
7.217463731765747,-0.2771150238824989,-0.3334600031375885
7.233459234237671,-0.26501324405405513,-0.3259590268135071
7.249456405639648,-0.25209161094058125,-0.31645897030830383
7.265455484390259,-0.2383578176661856,-0.3046252727508545
7.281458616256714,-0.22381824652821497,-0.2922047972679138
7.297459363937378,-0.2084878044321597,-0.2791917622089386
7.313452959060669,-0.1923814452794796,-0.26343920826911926
7.329463005065918,-0.17548490214883294,-0.24805313348770142
7.345459461212158,-0.157840337199352,-0.2352752983570099
7.361462116241455,-0.13943760198378077,-0.22192969918251038
7.377457857131958,-0.12030344329149942,-0.20861735939979553
7.393482446670532,-0.10040568092058756,-0.19296178221702576
7.409476280212402,-0.079831010839913,-0.1708952784538269
7.425457000732422,-0.058572651172666274,-0.1480843424797058
7.441458463668823,-0.03659849439471268,-0.1282181441783905
7.457464218139648,-0.013943399197452813,-0.11022379994392395
7.473465919494629,0.009366526383170967,-0.08968234062194824
7.489473104476929,0.0333305265679722,-0.06873643398284912
7.505462408065796,0.05789775477724659,-0.044845640659332275
7.521498203277588,0.08315322587160792,-0.02041524648666382
7.537472248077393,0.10890969010397093,0.005344867706298828
7.553473949432373,0.135293103771161,0.029017090797424316
7.569483518600464,0.16225610609241736,0.050487518310546875
7.585500478744507,0.18978164173548034,0.0771564245223999
7.601489543914795,0.21779065094976544,0.10634803771972656
7.617487907409668,0.24632966450579985,0.13273590803146362
7.633472919464111,0.275340091864944,0.1595662236213684
7.649548768997192,0.30499614174138046,0.18669462203979492
7.665487051010132,0.3348557912013963,0.21686458587646484
7.681480884552002,0.3652584222610743,0.2473239302635193
7.697477102279663,0.3960861841862111,0.27710551023483276
7.713469982147217,0.42730855803526735,0.3038238286972046
7.729467868804932,0.45892218171388516,0.33626073598861694
7.7455315589904785,0.4910296211596131,0.3687654733657837
7.761525869369507,0.5233403038282837,0.39924436807632446
7.777511835098267,0.5559546356340024,0.42994368076324463
7.793488264083862,0.5888491020500995,0.46328943967819214
7.809481143951416,0.622056645540928,0.49693062901496887
7.825467586517334,0.6555090701030115,0.5299481153488159
7.841463804244995,0.6892192620390128,0.5595440864562988
7.85746955871582,0.7231658478036432,0.5955032110214233
7.873473167419434,0.7573027525034057,0.6291711330413818
7.8894593715667725,0.7915755417705672,0.6623028516769409
7.905486822128296,0.8260886242120442,0.695562481880188
7.921465158462524,0.8606255751900507,0.7311694025993347
7.9374682903289795,0.8953240141712893,0.7668517827987671
7.953470230102539,0.9301059222494816,0.7987442016601562
7.969476222991943,0.9649607384420565,0.8339178562164307
7.985467195510864,0.9998248704684104,0.870225191116333
8.001474142074585,1.0347438540091907,0.9044459462165833
8.017472267150879,1.069641566194607,0.9378626346588135
8.03346562385559,1.1045048219350329,0.9739930629730225
8.049471855163574,1.1393500253589322,1.010290503501892
8.065467596054077,1.1741043072746091,1.0438991785049438
8.081460952758789,1.2087634237730542,1.0781288146972656
8.097465753555298,1.2433353625106744,1.1147534847259521
8.11345911026001,1.2777488671165107,1.1486079692840576
8.129465579986572,1.3120350010137627,1.1819677352905273
8.145458936691284,1.3461159526387685,1.2180259227752686
8.161483526229858,1.3800643280882656,1.2536739110946655
8.177540302276611,1.4138593908111434,1.2875938415527344
8.193512678146362,1.447235560293979,1.3197731971740723
8.20949101448059,1.4803623716684007,1.3567321300506592
8.225481033325195,1.5132303619795138,1.3898255825042725
8.24146294593811,1.5457780499742106,1.4225337505340576
8.257453680038452,1.5780193535242584,1.4561121463775635
8.273450374603271,1.609927703418966,1.4902772903442383
8.28945255279541,1.6414816224715048,1.524034023284912
8.305456399917603,1.672653406610905,1.5531998872756958
8.321454286575317,1.7034086664390866,1.586907148361206
8.337451219558716,1.7337378689097043,1.620053768157959
8.353461742401123,1.7636489054859692,1.6507257223129272
8.369460105895996,1.7930747260949689,1.6804378032684326
8.38546347618103,1.8220286170185882,1.7121344804763794
8.40145754814148,1.8504666161861372,1.7433222532272339
8.417461156845093,1.8784042299734336,1.7735307216644287
8.433457374572754,1.9057941680004618,1.799444556236267
8.449470281600952,1.9326598683317757,1.8288254737854004
8.46547269821167,1.958938439125086,1.859754204750061
8.481473922729492,1.9846291687834736,1.886364221572876
8.497486352920532,2.009735161933167,1.9126992225646973
8.513477325439453,2.0341899446529967,1.9385700225830078
8.529470682144165,2.0580156427300924,1.9664280414581299
8.545500993728638,2.081246321516015,1.9935153722763062
8.561486959457397,2.103749968771057,2.0188703536987305
8.577475547790527,2.1255810897337786,2.0404348373413086
8.593469142913818,2.1467286792944953,2.0616512298583984
8.609472751617432,2.167185024501607,2.0878381729125977
8.625470399856567,2.1869165242274904,2.1120715141296387
8.641473293304443,2.205924579434603,2.1317906379699707
8.657464981079102,2.2241780641183158,2.151337146759033
8.673469305038452,2.241692556061048,2.1709799766540527
8.689474821090698,2.258443487685009,2.1903257369995117
8.705468893051147,2.2744077955332793,2.210561990737915
8.721465826034546,2.2895902999196625,2.230120897293091
8.73747968673706,2.303993291052018,2.2497358322143555
8.753488540649414,2.317587047958477,2.2650911808013916
8.769484281539917,2.330357469386233,2.2784554958343506
8.78547739982605,2.342306067081746,2.2900893688201904
8.801476955413818,2.35343177001694,2.3018696308135986
8.817485332489014,2.363728018848002,2.3172223567962646
8.833481311798096,2.3731749460215674,2.3350820541381836
8.849474430084229,2.3817734237979975,2.3501100540161133
8.865488767623901,2.3895295003396724,2.361579418182373
8.88148307800293,2.3964182095642035,2.3687291145324707
8.89748764038086,2.4024490239250547,2.3740549087524414
8.91347885131836,2.4076094949087445,2.3789899349212646
8.929482460021973,2.4119047479444196,2.3847320079803467
8.945494651794434,2.4153293333558348,2.3916571140289307
8.961487054824829,2.41787593810687,2.399289131164551
8.977484941482544,2.4195481500061176,2.4061131477355957
8.993492126464844,2.420344097574567,2.4111709594726562
9.009487390518188,2.420262438825767,2.414741039276123
9.025493621826172,2.419303186970135,2.416934013366699
9.04149341583252,2.417467618348199,2.417919158935547
9.057542085647583,2.4147470621537854,2.4180526733398438
9.07355809211731,2.4111557293051944,2.4179723262786865
9.089564085006714,2.4066943131046807,2.417792797088623
9.105510950088501,2.4013849491096404,2.417379140853882
9.121514558792114,2.3951926101122076,2.4166252613067627
9.137501001358032,2.388146589203432,2.4152894020080566
9.153509855270386,2.3802334750256415,2.413315534591675
9.169498205184937,2.3714793168695554,2.410672664642334
9.185500383377075,2.361871382130255,2.407127857208252
9.20149850845337,2.3514256973740633,2.4019622802734375
9.217504262924194,2.340140955486562,2.395357131958008
9.233500957489014,2.3280361592137484,2.387284994125366
9.249505519866943,2.3151062424521687,2.3765053749084473
9.265504360198975,2.30137018436482,2.3636324405670166
9.28150463104248,2.2868308473730843,2.353195905685425
9.297503471374512,2.27150001315797,2.3442606925964355
9.313509464263916,2.2553787217960295,2.33345627784729
9.329514741897583,2.2384846129016567,2.321312427520752
9.345508575439453,2.220840556197743,2.3085341453552246
9.361504077911377,2.2024439247160417,2.292361259460449
9.377510070800781,2.1832953433468814,2.270294189453125
9.393515348434448,2.1634196401607597,2.249176502227783
9.40950870513916,2.1428441376492287,2.231703042984009
9.425507307052612,2.121560195064548,2.216003894805908
9.441504716873169,2.099589547460936,2.1969428062438965
9.457515478134155,2.0769253302838755,2.176565408706665
9.473508358001709,2.053626343159019,2.153759002685547
9.490154504776001,2.0286908078991814,2.128328323364258
9.506736278533936,2.0031739049366366,2.1029510498046875
9.52357268333435,1.9765908425355287,2.0811052322387695
9.539607524871826,1.9506585860602283,2.0598151683807373
9.5555419921875,1.924311014359286,2.035761833190918
9.571518659591675,1.897332164613284,2.0058579444885254
9.58749008178711,1.8698171718491259,1.9797945022583008
9.603529453277588,1.8416541799638797,1.9552834033966064
9.619507789611816,1.8130870517797868,1.9287582635879517
9.635513067245483,1.7839782067999947,1.9004424810409546
9.651516199111938,1.7543977817478578,1.8706248998641968
9.667507648468018,1.7243826873232428,1.8416272401809692
9.68349838256836,1.6939318100217136,1.814087152481079
9.699498891830444,1.6630440345751947,1.7864090204238892
9.715503454208374,1.6317493803808831,1.7524739503860474
9.731509685516357,1.6000720751329627,1.7227855920791626
9.7475004196167,1.5680665705425842,1.6930793523788452
9.7635178565979,1.535668286034342,1.662702202796936
9.779507875442505,1.5030071466969275,1.6288576126098633
9.79550576210022,1.4700322953836715,1.5960617065429688
9.811511039733887,1.4367651254052956,1.5648136138916016
9.82750654220581,1.4032623780460156,1.5338289737701416
9.843510150909424,1.3695078137124865,1.4971723556518555
9.85950779914856,1.3355523660032491,1.4650486707687378
9.875505447387695,1.3014049462913098,1.4321892261505127
9.89151406288147,1.2670635362460847,1.3979164361953735
9.907512426376343,1.2325953273175558,1.3623392581939697
9.9235258102417,1.1979676126215928,1.3281702995300293
