timestamp,motor_commanded_torque,motor_encoder_torque,motor_encoder_torque_target,motor_encoder_angle,motor_encoder_velocity,imu_dt,imu_dthetax,imu_dthetay,imu_dthetaz,imu_dvelx,imu_dvely,imu_dvelz,imu_ang_velx,imu_ang_vely,imu_ang_velz,imu_lin_accelx,imu_lin_accely,imu_lin_accelz,ins_theta,ins_phi,ins_psi
871511,-1.27411,-0.395915,-1.27411,1.13813,0.00130663,0.014,-2.26721e-05,-6.51878e-05,1.7583e-05,0.125411,0.00737749,0.0534965,-0.00161944,-0.00465627,0.00125593,8.95794,0.526964,3.82118,-2.96489,1.16239,0.0642557
871611,-1.27411,-0.395915,-1.27411,1.13817,0.00508407,0.014,0.000124219,-7.43025e-06,-0.000132138,0.126301,0.00580437,0.0505166,0.00887276,-0.000530732,-0.00943839,9.02147,0.414598,3.60833,-2.96445,1.1623,0.0645611
871710,-1.27411,-0.395915,-1.27411,1.13812,0.000118261,0.014,0.000143791,5.1328e-05,-0.000176992,0.125133,0.0121143,0.052606,0.0102708,0.00366629,-0.0126423,8.93807,0.865304,3.75757,-2.96505,1.16239,0.0641179
871811,-1.27411,-0.395915,-1.27411,1.13811,-0.00551437,0.014,9.16308e-06,1.0046e-06,1.93664e-05,0.124354,0.0166472,0.0548781,0.000654506,7.1757e-05,0.00138331,8.88242,1.18909,3.91987,-2.96602,1.16256,0.0633717
871912,-1.27411,-0.395915,-1.27411,1.13812,-5.30996e-05,0.014,-6.86245e-05,-1.21557e-05,5.95141e-05,0.124563,0.0157014,0.0544544,-0.00490175,-0.000868261,0.004251,8.89739,1.12153,3.8896,-2.96617,1.16261,0.0632802
872012,-1.27411,-0.395915,-1.27411,1.13812,-4.19243e-05,0.014,-0.000174077,-5.15119e-05,0.000213659,0.125343,0.0125078,0.0542566,-0.0124341,-0.00367942,0.0152613,8.95304,0.893412,3.87547,-2.96596,1.1626,0.063451
872111,-1.27411,-0.395915,-1.27411,1.13812,6.98342e-05,0.014,-0.000179338,-6.13965e-05,0.000207552,0.126149,0.00773484,0.0541073,-0.0128098,-0.00438546,0.0148251,9.01064,0.552489,3.86481,-2.96522,1.16253,0.0640488
872210,-1.27411,-0.395915,-1.27411,1.13812,0.000110813,0.014,-6.95861e-05,-5.54902e-05,8.00998e-05,0.126766,0.00436806,0.0536409,-0.00497044,-0.00396358,0.00572141,9.05473,0.312004,3.8315,-2.9646,1.16245,0.0645206
872310,-1.27411,-0.395915,-1.27411,1.13812,6.50506e-06,0.014,8.13205e-05,-2.23887e-05,-7.43451e-05,0.126686,0.00542298,0.0536688,0.00580861,-0.00159919,-0.00531037,9.04901,0.387355,3.83349,-2.96454,1.16241,0.0645894
872410,-1.27411,-0.395915,-1.27411,1.13812,3.63074e-05,0.014,0.000129548,-2.08232e-06,-0.000153043,0.126036,0.00916779,0.053934,0.00925346,-0.000148737,-0.0109316,9.00257,0.654842,3.85243,-2.96463,1.16237,0.064555
872512,-1.27411,-0.395915,-1.27411,1.13812,6.61097e-05,0.014,9.24006e-05,-1.41235e-05,-0.00010111,0.125519,0.0120344,0.0535846,0.00660004,-0.00100882,-0.00722217,8.96565,0.859599,3.82747,-2.96506,1.16241,0.0642294
872611,-1.27411,-0.395915,-1.27411,1.13812,-9.40772e-05,0.014,7.73325e-05,-1.11963e-05,-8.29674e-05,0.125501,0.0122808,0.053696,0.00552375,-0.000799738,-0.00592624,8.96439,0.877197,3.83543,-2.96535,1.16243,0.06401
872712,-1.27411,-0.395915,-1.27411,1.13812,-5.3099e-05,0.014,-3.59731e-05,-4.47167e-05,5.05988e-05,0.125243,0.0133416,0.0539771,-0.00256951,-0.00319405,0.0036142,8.94594,0.952968,3.85551,-2.96566,1.16246,0.0637775
872811,-1.27411,-0.395915,-1.27411,1.13812,3.25822e-05,0.014,-0.000108036,-6.17146e-05,0.000122152,0.125568,0.0107794,0.0535055,-0.00771683,-0.00440819,0.00872511,8.96918,0.769954,3.82182,-2.96551,1.16242,0.0639151
872912,-1.27411,-0.395915,-1.27411,1.13814,0.00769178,0.014,-0.000102294,-4.35323e-05,0.000113358,0.126255,0.00799351,0.0531543,-0.00730675,-0.00310945,0.008097,9.01823,0.570965,3.79674,-2.96514,1.16232,0.0642084
873011,-1.27411,-0.395915,-1.27411,1.13812,-1.95719e-05,0.014,-2.28573e-05,-1.58265e-05,2.40222e-05,0.126259,0.00666429,0.053184,-0.00163267,-0.00113046,0.00171587,9.0185,0.476021,3.79886,-2.96498,1.16228,0.0643563
873111,-1.27411,-0.395915,-1.27411,1.13812,-9.46114e-07,0.014,5.60649e-05,5.67538e-06,-5.10702e-05,0.126261,0.00707089,0.0531364,0.00400464,0.000405384,-0.00364787,9.01861,0.505064,3.79545,-2.96481,1.16225,0.0644932
873211,-1.27411,-0.395915,-1.27411,1.13812,2.88568e-05,0.014,7.97013e-05,2.63005e-05,-8.42487e-05,0.125749,0.00974955,0.0537947,0.00569295,0.00187861,-0.00601777,8.98209,0.696396,3.84248,-2.96493,1.16225,0.0643953
873312,-1.27411,-0.395915,-1.27411,1.13812,-9.45526e-07,0.014,8.41955e-05,1.65771e-05,-7.67619e-05,0.125862,0.00983242,0.0537495,0.00601397,0.00118408,-0.00548299,8.99014,0.702316,3.83925,-2.96513,1.1623,0.0642604
873411,-1.27411,-0.395915,-1.27411,1.13812,-3.07479e-05,0.014,4.80242e-05,5.37283e-06,-4.44484e-05,0.125376,0.0116693,0.0541455,0.0034303,0.000383774,-0.00317488,8.95544,0.83352,3.86753,-2.96539,1.16235,0.06408
873511,-1.27411,-0.395915,-1.27411,1.13812,4.74838e-05,0.014,-2.40297e-05,-2.9319e-05,4.19732e-05,0.125444,0.0115937,0.0541293,-0.00171641,-0.00209421,0.00299808,8.96027,0.828121,3.86638,-2.96549,1.16238,0.0640213
873611,-1.27411,-0.395915,-1.27411,1.13812,7.72862e-05,0.014,-6.4216e-05,-2.47022e-05,7.99953e-05,0.125685,0.0104327,0.0538989,-0.00458685,-0.00176444,0.00571395,8.97747,0.745195,3.84992,-2.96539,1.16233,0.0640919
873711,-1.27411,-0.395915,-1.27411,1.13812,0.000107088,0.014,-5.17116e-05,-3.47515e-05,8.77046e-05,0.126042,0.00846351,0.0535658,-0.00369368,-0.00248225,0.00626461,9.00302,0.604536,3.82613,-2.96514,1.16229,0.0642704
873811,-1.27411,-0.395915,-1.27411,1.13812,-3.07469e-05,0.014,-6.49429e-06,-3.97819e-05,2.75898e-05,0.126363,0.00763975,0.0531943,-0.000463878,-0.00284157,0.0019707,9.02591,0.545696,3.79959,-2.96502,1.16229,0.0643185
873911,-1.27411,-0.395915,-1.27411,1.13812,-6.05492e-05,0.014,4.7619e-05,-3.27751e-06,-2.29576e-05,0.126125,0.0083082,0.0532055,0.00340136,-0.000234108,-0.00163983,9.00894,0.593443,3.80039,-2.96491,1.16228,0.0643951
874012,-1.27411,-0.395915,-1.27411,1.13812,-9.03516e-05,0.014,4.33084e-05,-2.25585e-05,-3.40098e-05,0.125904,0.00832315,0.0533517,0.00309345,-0.00161132,-0.00242927,8.99311,0.59451,3.81083,-2.96496,1.1623,0.0643658
874111,-1.27411,-0.395915,-1.27411,1.13812,-0.000120154,0.014,5.07212e-05,-1.98415e-05,-4.10257e-05,0.12567,0.0099001,0.0534111,0.00362294,-0.00141725,-0.00293041,8.9764,0.70715,3.81508,-2.96515,1.16235,0.0641923
874212,-1.27411,-0.395915,-1.27411,1.13812,-0.000105252,0.014,2.0839e-05,-1.46307e-05,-1.52659e-05,0.125545,0.0109314,0.0535521,0.0014885,-0.00104505,-0.00109042,8.96751,0.780817,3.82515,-2.96538,1.16237,0.0640445
874312,-1.27411,-0.395915,-1.27411,1.13812,-0.000108977,0.014,-8.84265e-06,-1.5878e-05,3.87193e-05,0.125524,0.0110386,0.0535516,-0.000631618,-0.00113414,0.00276566,8.96597,0.788474,3.82511,-2.96548,1.16239,0.0639802
874411,-1.27411,-0.395915,-1.27411,1.13812,-7.91751e-05,0.014,-3.32105e-05,-3.22438e-05,6.44088e-05,0.125772,0.00997835,0.0531472,-0.00237217,-0.00230313,0.00460063,8.98372,0.712739,3.79622,-2.96546,1.1624,0.0640075
874510,-1.27411,-0.395915,-1.27411,1.13812,-7.91751e-05,0.014,-2.58972e-05,-2.41909e-05,6.57692e-05,0.125963,0.00878089,0.0530801,-0.0018498,-0.00172792,0.0046978,8.99739,0.627207,3.79144,-2.96531,1.16233,0.0641016
874611,-1.27411,-0.395915,-1.27411,1.13812,-4.93728e-05,0.014,2.44005e-06,-1.75975e-05,1.79235e-05,0.126038,0.00837789,0.0532802,0.000174289,-0.00125696,0.00128025,9.0027,0.598421,3.80573,-2.96515,1.16234,0.0641873
874711,-1.27411,-0.395915,-1.27411,1.13812,-1.95705e-05,0.014,1.63828e-05,-8.74371e-06,-2.55249e-05,0.125907,0.00887918,0.0536244,0.0011702,-0.00062455,-0.00182321,8.99338,0.634227,3.83031,-2.96515,1.16237,0.0642053
874811,-1.27411,-0.395915,-1.27411,1.13812,1.02319e-05,0.014,2.59923e-05,-6.34801e-07,-2.25245e-05,0.125914,0.00893599,0.0536031,0.00185659,-4.53429e-05,-0.00160889,8.99386,0.638285,3.82879,-2.96518,1.16237,0.0641506
874911,-1.27411,-0.395915,-1.27411,1.13812,-0.000108977,0.014,3.26325e-05,-7.63061e-07,-1.99317e-05,0.125736,0.00987302,0.0539904,0.00233089,-5.45043e-05,-0.00142369,8.98114,0.705216,3.85645,-2.96524,1.16239,0.0641353
875011,-1.27411,-0.395915,-1.27411,1.13812,-0.000105252,0.014,6.39466e-06,-2.75361e-05,-1.98524e-06,0.125818,0.0107449,0.0540664,0.000456762,-0.00196686,-0.000141803,8.98699,0.767491,3.86188,-2.96533,1.16244,0.0640581
875111,-1.27411,-0.395915,-1.27411,1.13812,-7.54498e-05,0.014,-3.47985e-06,-3.93169e-05,4.82628e-05,0.125808,0.010495,0.0538949,-0.000248561,-0.00280835,0.00344734,8.98629,0.749643,3.84963,-2.9653,1.16246,0.0640318
875211,-1.27411,-0.395915,-1.27411,1.13812,-1.95672e-05,0.014,-3.31898e-05,-3.93101e-05,5.95448e-05,0.125417,0.00824713,0.053274,-0.0023707,-0.00280787,0.0042532,8.95836,0.58908,3.80529,-2.96521,1.16235,0.0641268
875310,-1.27411,-0.395915,-1.27411,1.13813,0.00550504,0.014,7.24289e-05,-1.87333e-06,-5.37806e-05,0.126014,0.00584593,0.051274,0.0051735,-0.000133809,-0.00384147,9.00103,0.417566,3.66243,-2.96464,1.16225,0.064499
875411,-1.27411,-0.395915,-1.27411,1.13812,-3.44694e-05,0.014,8.88538e-05,-2.58387e-05,-8.54639e-05,0.125553,0.00805229,0.0533239,0.00700998,0.000486867,-0.00830792,8.92032,0.769568,3.81477,-2.96479,1.16226,0.0644042
875512,-1.27411,-0.395915,-1.27411,1.13812,-6.42717e-05,0.014,8.34737e-05,-4.62585e-05,-8.5713e-05,0.125331,0.0105352,0.0534544,0.00596241,-0.00330418,-0.00612236,8.95218,0.752517,3.81817,-2.96512,1.16235,0.0641427
875611,-1.27411,-0.395915,-1.27411,1.13812,-9.40741e-05,0.014,3.59297e-05,-4.00281e-05,-3.42294e-05,0.125251,0.0116348,0.0533167,0.00256641,-0.00285915,-0.00244495,8.9465,0.831055,3.80834,-2.96536,1.16239,0.0639517
875711,-1.27411,-0.395915,-1.27411,1.13812,9.59149e-05,0.014,-1.31047e-05,-4.91389e-05,2.72218e-05,0.125333,0.0116352,0.0534644,-0.000936051,-0.00350992,0.00194442,8.95236,0.831086,3.81888,-2.96542,1.16239,0.0638639
875810,-1.27411,-0.395915,-1.27411,1.13812,9.59149e-05,0.014,-5.22016e-05,-4.45417e-05,6.73218e-05,0.125679,0.0105142,0.0534499,-0.00372869,-0.00318155,0.0048087,8.97707,0.751012,3.81785,-2.96532,1.16239,0.0639093
875910,-1.27411,-0.395915,-1.27411,1.13812,6.61126e-05,0.014,-5.6077e-05,-3.99689e-05,7.62415e-05,0.125963,0.00871583,0.0531358,-0.0040055,-0.00285492,0.00544582,8.99733,0.622559,3.79541,-2.96515,1.16233,0.063985
876010,-1.27411,-0.395915,-1.27411,1.13812,3.63103e-05,0.014,-6.32331e-06,-3.91968e-05,1.45197e-05,0.126035,0.007884,0.0532462,-0.000451665,-0.00279977,0.00103712,9.00249,0.563143,3.8033,-2.96497,1.16232,0.064149
876110,-1.27411,-0.395915,-1.27411,1.13812,6.50797e-06,0.014,3.30121e-06,-3.00026e-05,1.8046e-05,0.126106,0.00803304,0.0532529,0.000235801,-0.00214305,0.001289,9.00757,0.573789,3.80378,-2.96491,1.16232,0.0642167
876210,-1.27411,-0.395915,-1.27411,1.13812,-6.79974e-05,0.014,2.43245e-05,-1.60829e-05,-2.83778e-05,0.125984,0.008756,0.0534138,0.00173746,-0.00114878,-0.00202699,8.99886,0.625428,3.81527,-2.96493,1.16232,0.0642237
876311,-1.27411,-0.395915,-1.27411,1.13812,5.49374e-05,0.014,4.64345e-05,-1.19641e-05,-2.21773e-05,0.125775,0.0098643,0.0536714,0.00331675,-0.000854577,-0.00158409,8.98395,0.704593,3.83367,-2.96505,1.16236,0.0641601
876410,-1.27411,-0.395915,-1.27411,1.13812,8.47398e-05,0.014,1.15084e-05,-3.00285e-05,2.28585e-06,0.125625,0.0107296,0.0537904,0.000822025,-0.00214489,0.000163275,8.97321,0.766399,3.84217,-2.96525,1.16236,0.0640296
876511,-1.27411,-0.395915,-1.27411,1.13812,2.51348e-05,0.014,-2.90798e-05,-2.52946e-05,2.50409e-05,0.12576,0.0104451,0.053826,-0.00207713,-0.00180676,0.00178864,8.98284,0.746076,3.84471,-2.96525,1.16236,0.0640031
876611,-1.27411,-0.395915,-1.27411,1.13812,5.49371e-05,0.014,-2.70915e-05,-3.48619e-05,5.39397e-05,0.125812,0.0097675,0.0537965,-0.0019351,-0.00249013,0.00385283,8.98654,0.697678,3.84261,-2.96518,1.16233,0.0640966
876711,-1.27411,-0.395915,-1.27411,1.13812,8.47394e-05,0.014,-3.44776e-05,-3.65777e-05,4.15951e-05,0.12597,0.00889669,0.0535751,-0.00246269,-0.00261269,0.00297108,8.99786,0.635478,3.82679,-2.96514,1.16234,0.0641501
876811,-1.27411,-0.395915,-1.27411,1.13812,0.000114542,0.014,-1.89e-05,-2.13217e-05,4.58002e-05,0.126072,0.0090411,0.0534588,-0.00135,-0.00152298,0.00327144,9.00516,0.645793,3.81849,-2.96507,1.16238,0.064181
876910,-1.27411,-0.395915,-1.27411,1.13812,0.000103366,0.014,-1.86116e-05,-1.15316e-05,2.65423e-05,0.125948,0.00888025,0.0536434,-0.0013294,-0.000823683,0.00189588,8.99626,0.634304,3.83167,-2.96503,1.16235,0.0642311
877011,-1.27411,-0.395915,-1.27411,1.13812,7.35635e-05,0.014,3.51632e-06,-2.563e-05,-2.62257e-06,0.125995,0.00897324,0.0533987,0.000251166,-0.00183071,-0.000187326,8.99964,0.640946,3.81419,-2.96503,1.16235,0.0642142
877110,-1.27411,-0.395915,-1.27411,1.13812,4.00364e-05,0.014,1.57399e-05,-1.11252e-05,7.63673e-07,0.125847,0.00965799,0.0535105,0.00112428,-0.000794654,5.45481e-05,8.98907,0.689856,3.82218,-2.96504,1.16235,0.0642707
877210,-1.27411,-0.395915,-1.27411,1.13812,1.02341e-05,0.014,-3.66137e-06,-8.84968e-06,1.50902e-05,0.125767,0.0100709,0.0535093,-0.000261527,-0.00063212,0.00107787,8.98335,0.719349,3.82209,-2.9651,1.16233,0.0641847
877310,-1.27411,-0.395915,-1.27411,1.13812,-1.95682e-05,0.014,-3.1885e-06,-3.91689e-06,2.83664e-05,0.125676,0.00990561,0.0536555,-0.00022775,-0.000279778,0.00202617,8.97688,0.707543,3.83253,-2.96519,1.16235,0.0641055
877410,-1.27411,-0.395915,-1.27411,1.13812,-4.93706e-05,0.014,-1.76701e-05,-1.78334e-05,3.35569e-05,0.125659,0.00951157,0.0535376,-0.00126215,-0.00127381,0.00239692,8.97565,0.679398,3.82411,-2.96529,1.16239,0.0640069
877510,-1.27411,-0.395915,-1.27411,1.13812,0.00106449,0.014,-1.28091e-05,-7.60586e-06,3.23044e-05,0.125893,0.00933906,0.053337,-0.000914935,-0.000543276,0.00230746,8.99233,0.667076,3.80979,-2.96521,1.1624,0.0640488
877610,-1.27411,-0.395915,-1.27411,1.13812,-1.5844e-05,0.014,-4.1025e-06,-1.17354e-05,2.58142e-05,0.125843,0.00926484,0.053386,-0.000293036,-0.00083824,0.00184387,8.98876,0.661774,3.81328,-2.96515,1.16238,0.0641152
877710,-1.27411,-0.395915,-1.27411,1.13812,1.39583e-05,0.014,-2.03015e-05,-1.0508e-05,1.09512e-05,0.125877,0.00917585,0.0535082,-0.00145011,-0.000750571,0.000782231,8.99119,0.655418,3.82202,-2.96503,1.16235,0.06424
877810,-1.27411,-0.395915,-1.27411,1.13812,4.37606e-05,0.014,6.85126e-06,-1.77311e-05,1.11616e-05,0.125834,0.00944724,0.053733,0.000489376,-0.0012665,0.000797257,8.98811,0.674803,3.83807,-2.96505,1.16238,0.0642112
877910,-1.27411,-0.395915,-1.27411,1.13812,7.3563e-05,0.014,1.46975e-06,-2.3555e-05,7.27299e-06,0.125798,0.00946361,0.0536157,0.000104982,-0.0016825,0.000519499,8.98561,0.675972,3.82969,-2.96506,1.16243,0.0642074
878010,-1.27411,-0.395915,-1.27411,1.13812,0.000103365,0.014,4.37305e-06,-4.05071e-06,1.64229e-07,0.125683,0.00953099,0.0535801,0.000312361,-0.000289336,1.17307e-05,8.97735,0.680785,3.82715,-2.96499,1.16241,0.0642552
878110,-1.27411,-0.395915,-1.27411,1.13812,0.000114541,0.014,-6.78207e-06,-2.05366e-05,1.23079e-05,0.125721,0.00981142,0.0535695,-0.000484433,-0.0014669,0.000879138,8.98004,0.700816,3.82639,-2.96515,1.16241,0.0641522
878210,-1.27411,-0.395915,-1.27411,1.13812,8.47388e-05,0.014,-1.15521e-05,-2.46982e-05,8.80937e-06,0.125778,0.00974247,0.053482,-0.000825149,-0.00176416,0.000629241,8.98412,0.695891,3.82014,-2.96519,1.16239,0.0641752
878310,-1.27411,-0.395915,-1.27411,1.13812,5.49365e-05,0.014,6.22258e-06,-1.96711e-05,2.19054e-05,0.125702,0.00967222,0.0536091,0.00044447,-0.00140508,0.00156467,8.97868,0.690873,3.82922,-2.96521,1.16242,0.0641903
878410,-1.27411,-0.395915,-1.27411,1.13812,5.49365e-05,0.014,-5.4621e-06,-2.01595e-05,2.64024e-05,0.125802,0.00947919,0.053504,-0.00039015,-0.00143997,0.00188589,8.98583,0.677085,3.82171,-2.96518,1.16246,0.0642782
878510,-1.27411,-0.395915,-1.27411,1.13812,2.51342e-05,0.014,1.02366e-05,-3.45845e-05,1.33916e-05,0.125817,0.00982493,0.0537067,0.000731184,-0.00247032,0.000956542,8.98695,0.701781,3.83619,-2.96539,1.1625,0.0641262
878610,-1.27411,-0.395915,-1.27411,1.13813,0.00099371,0.014,-1.78561e-06,-2.6489e-05,2.43547e-05,0.125806,0.00954099,0.0536724,-0.000127544,-0.00189207,0.00173962,8.98611,0.681499,3.83374,-2.96527,1.16249,0.0642896
878710,-1.27411,-0.395915,-1.27411,1.13812,-4.56456e-05,0.014,-5.23696e-06,-1.64719e-05,8.73484e-06,0.126076,0.00836437,0.0529559,-0.000374068,-0.00117657,0.000623917,9.00546,0.597455,3.78256,-2.96507,1.16244,0.0644848
878810,-1.27411,-0.395915,-1.27411,1.13812,0.000110816,0.014,3.54038e-05,-2.34942e-05,-2.27262e-05,0.125863,0.0092127,0.0537853,0.00252884,-0.00167816,-0.0016233,8.9902,0.65805,3.84181,-2.96505,1.16244,0.0645851
878910,-1.27411,-0.395915,-1.27411,1.13812,6.61134e-05,0.014,7.10771e-06,-1.27648e-05,-5.79545e-07,0.125789,0.00928221,0.0543748,0.000507694,-0.00091177,-4.13961e-05,8.98496,0.663015,3.88391,-2.96515,1.16245,0.0645809
879010,-1.27411,-0.395915,-1.27411,1.13812,9.59158e-05,0.014,8.31457e-06,-2.30547e-05,-2.60155e-05,0.126163,0.00900853,0.0536515,0.000593898,-0.00164676,-0.00185825,9.01166,0.643467,3.83225,-2.96513,1.16247,0.0646725
879110,-1.27411,-0.395915,-1.27411,1.13811,-0.00306313,0.014,2.39773e-05,-2.16521e-05,-2.34009e-05,0.125851,0.0100889,0.0544715,0.00171267,-0.00154658,-0.00167149,8.98938,0.720634,3.89082,-2.96523,1.16251,0.0646578
879210,-1.27411,-0.395915,-1.27411,1.13812,-0.000384647,0.014,2.11967e-05,-2.60536e-05,-5.49934e-07,0.125892,0.0101938,0.0540242,0.00151405,-0.00186097,-3.9281e-05,8.99232,0.728127,3.85887,-2.96528,1.16246,0.0646586
879310,-1.27411,-0.395915,-1.27411,1.13812,5.49372e-05,0.014,-5.18986e-07,-2.09692e-05,1.7167e-05,0.125786,0.0102823,0.054045,-3.70704e-05,-0.0014978,0.00122622,8.98474,0.734452,3.86036,-2.96532,1.1625,0.0646696
879410,-1.27411,-0.395915,-1.27411,1.13812,8.47395e-05,0.014,-2.46252e-05,-2.40586e-05,3.8849e-05,0.125698,0.0102753,0.0541921,-0.00175895,-0.00171847,0.00277493,8.97843,0.733947,3.87087,-2.96538,1.16251,0.0646332
879510,-1.27411,-0.395915,-1.27411,1.13812,-0.000764627,0.014,-2.27911e-05,-1.54549e-05,4.30459e-05,0.126072,0.00902362,0.0533201,-0.00162793,-0.00110392,0.00307471,9.00512,0.644544,3.80858,-2.96527,1.16249,0.0647522
879610,-1.27411,-0.395915,-1.27411,1.13812,0.000103366,0.014,-9.68557e-06,-1.72966e-05,1.42614e-05,0.125727,0.00912905,0.0537245,-0.000691826,-0.00123547,0.00101867,8.98047,0.652075,3.83746,-2.96524,1.16247,0.0647962
879710,-1.27411,-0.395915,-1.27411,1.13812,9.96412e-05,0.014,-9.12462e-06,-1.87562e-05,1.73407e-05,0.125762,0.00929211,0.0534344,-0.000651759,-0.00133973,0.00123862,8.98302,0.663722,3.81674,-2.96528,1.16245,0.0648038
879810,-1.27411,-0.395915,-1.27411,1.13812,3.25863e-05,0.014,-4.97196e-06,-3.07139e-05,-5.90853e-06,0.125953,0.00893852,0.0530398,-0.00035514,-0.00219385,-0.000422038,8.99663,0.638465,3.78856,-2.96519,1.16244,0.0649263
879910,-1.27411,-0.395915,-1.27411,1.13812,6.23886e-05,0.014,1.46791e-05,-2.84416e-05,6.06375e-08,0.125734,0.00979611,0.053384,0.0010485,-0.00203154,4.33125e-06,8.98101,0.699722,3.81314,-2.96532,1.16249,0.0648522
880010,-1.27411,-0.395915,-1.27411,1.13812,-6.05461e-05,0.014,-1.93397e-05,-2.45829e-05,8.03605e-06,0.125644,0.0100781,0.0533242,-0.00138141,-0.00175592,0.000574003,8.97459,0.719863,3.80887,-2.96539,1.16249,0.0648174
880110,-1.27411,-0.395915,-1.27411,1.13812,-9.03484e-05,0.014,-1.48782e-05,-2.35982e-05,1.40189e-05,0.125665,0.0100888,0.0534141,-0.00106273,-0.00168558,0.00100135,8.97606,0.720628,3.81529,-2.9654,1.16251,0.0648445
880210,-1.27411,-0.395915,-1.27411,1.13812,-6.7997e-05,0.014,-3.77569e-06,-2.25882e-05,2.51344e-05,0.125779,0.00984965,0.0533323,-0.000269692,-0.00161345,0.00179532,8.9842,0.703546,3.80945,-2.9654,1.16253,0.0648666
880310,-1.27411,-0.395915,-1.27411,1.13812,-3.81947e-05,0.014,-1.69243e-05,-2.14229e-05,4.42482e-05,0.125747,0.00959848,0.0535988,-0.00120888,-0.00153021,0.00316058,8.98195,0.685606,3.82849,-2.96536,1.16254,0.0649428
880410,-1.27411,-0.395915,-1.27411,1.13812,-8.39239e-06,0.014,-2.96104e-05,-4.09601e-05,5.51872e-05,0.125864,0.0096258,0.0534922,-0.00211502,-0.00292572,0.00394194,8.99026,0.687556,3.82087,-2.9654,1.16261,0.0649357
880510,-1.27411,-0.395915,-1.27411,1.13812,2.14099e-05,0.014,-1.47556e-05,-3.42332e-06,1.08256e-05,0.126015,0.00889237,0.0529879,-0.00105397,-0.000244523,0.000773257,9.00105,0.635169,3.78485,-2.9653,1.16262,0.065051
880610,-1.27411,-0.395915,-1.27411,1.13812,6.98393e-05,0.014,-1.42271e-05,-2.96149e-06,9.76443e-06,0.126009,0.00946626,0.053528,-0.00101622,-0.000211535,0.000697459,9.00063,0.67616,3.82342,-2.96535,1.16265,0.0650214
880710,-1.27411,-0.395915,-1.27411,1.13812,9.96416e-05,0.014,8.69515e-06,-1.02536e-05,1.95916e-06,0.12588,0.00986499,0.054137,0.000621082,-0.000732399,0.00013994,8.99145,0.704642,3.86693,-2.96534,1.16263,0.0650069
880810,-1.27411,-0.395915,-1.27411,1.13812,-3.07435e-05,0.014,6.63596e-06,-1.54269e-05,5.55533e-06,0.125978,0.00933072,0.053712,0.000473997,-0.00110192,0.000396809,8.99841,0.66648,3.83657,-2.96534,1.1626,0.06498
880911,-1.27411,-0.395915,-1.27411,1.13812,-9.41218e-07,0.014,6.98477e-06,-1.05463e-05,1.07791e-05,0.125719,0.00984504,0.0541707,0.000498912,-0.000753304,0.000769938,8.97991,0.703217,3.86933,-2.96538,1.16259,0.0649812
881012,-1.27411,-0.395915,-1.27411,1.13812,-9.41218e-07,0.014,-1.08854e-05,-2.31071e-05,2.22628e-05,0.125765,0.00992852,0.0540891,-0.000777527,-0.00165051,0.0015902,8.9832,0.70918,3.86351,-2.96545,1.16257,0.0649312
881111,-1.27411,-0.395915,-1.27411,1.13812,2.88611e-05,0.014,-2.58762e-05,-3.71165e-05,1.02267e-05,0.12579,0.00950324,0.0539135,-0.0018483,-0.00265118,0.000730476,8.98501,0.678803,3.85096,-2.96529,1.16253,0.0650846
881210,-1.27411,-0.395915,-1.27411,1.13812,5.86634e-05,0.014,-1.36064e-05,-2.08303e-05,9.49625e-06,0.125769,0.00941423,0.0538329,-0.000971885,-0.00148788,0.000678303,8.98348,0.672445,3.84521,-2.96523,1.16252,0.0651249
881310,-1.27411,-0.395915,-1.27411,1.13812,8.84658e-05,0.014,-1.03878e-05,-4.03991e-05,5.61611e-06,0.125902,0.0094373,0.0535699,-0.000741983,-0.00288565,0.000401151,8.993,0.674093,3.82642,-2.96512,1.16254,0.0652477
881410,-1.27411,-0.395915,-1.27411,1.13812,0.000118268,0.014,-2.93318e-06,-2.86478e-05,4.1078e-06,0.125986,0.00943522,0.0534004,-0.000209513,-0.00204627,0.000293415,8.99897,0.673944,3.81431,-2.96509,1.16257,0.0652888
881510,-1.27411,-0.395915,-1.27411,1.13812,9.96416e-05,0.014,9.36221e-06,-2.83804e-05,2.60926e-06,0.125805,0.00955274,0.0533848,0.000668729,-0.00202717,0.000186376,8.98608,0.682339,3.8132,-2.96506,1.16256,0.0653139
881610,-1.27411,-0.395915,-1.27411,1.13812,6.98393e-05,0.014,-1.29635e-06,-1.89901e-05,8.22613e-06,0.125739,0.00970228,0.0533682,-9.25964e-05,-0.00135644,0.000587581,8.98139,0.69302,3.81201,-2.96506,1.16257,0.0653467
881710,-1.27411,-0.395915,-1.27411,1.13812,4.0037e-05,0.014,7.55375e-06,-1.88769e-05,2.19775e-05,0.125988,0.00993134,0.0531943,0.000539553,-0.00134835,0.00156982,8.99913,0.709381,3.79959,-2.96509,1.1626,0.0653367
881810,-1.27411,-0.395915,-1.27411,1.13812,1.02347e-05,0.014,-1.259e-06,-9.55625e-06,1.49768e-05,0.125765,0.00945797,0.0533335,-8.99281e-05,-0.000682588,0.00106977,8.98318,0.675568,3.80953,-2.96509,1.1626,0.0653041
