timestamp,motor_commanded_torque,motor_encoder_torque,motor_encoder_torque_target,motor_encoder_angle,motor_encoder_velocity,imu_dt,imu_dthetax,imu_dthetay,imu_dthetaz,imu_dvelx,imu_dvely,imu_dvelz,imu_ang_velx,imu_ang_vely,imu_ang_velz,imu_lin_accelx,imu_lin_accely,imu_lin_accelz,ins_theta,ins_phi,ins_psi
151700,0,-0.0363253,-0.0420973,-1.01328e-06,-0.00238207,0.014,1.37135e-05,-3.43839e-05,1.67852e-05,0.135788,-0.0045047,-0.0167198,0.000979535,-0.00245599,0.00119894,9.69912,-0.321764,-1.19427,0.259671,1.44323,-2.99027
151800,0,-0.0332331,-0.0410745,-9.89437e-06,-0.00493016,0.014,-6.25444e-06,-2.994e-05,1.69576e-05,0.135863,-0.00464723,-0.0167716,-0.000446745,-0.00213857,0.00121126,9.70447,-0.331945,-1.19797,0.259747,1.44323,-2.99021
151900,0,-0.0357588,-0.0414181,-1.37091e-06,-0.00128683,0.014,-1.23718e-05,-3.154e-05,2.10886e-05,0.135827,-0.00475668,-0.0167738,-0.000883697,-0.00225286,0.00150633,9.70194,-0.339763,-1.19813,0.259877,1.44326,-2.99008
152000,0,-0.0447041,-0.0413163,2.31266e-05,0.00322822,0.014,-1.12582e-05,-3.36304e-05,1.31103e-05,0.136072,-0.00426495,-0.0167544,-0.000804157,-0.00240217,0.000936448,9.71943,-0.304639,-1.19674,0.259953,1.4433,-2.99002
152101,0,-0.0441208,-0.041095,-4.76837e-06,-0.00647244,0.014,-2.58845e-06,-3.04611e-05,1.08586e-05,0.135755,-0.00452846,-0.0168326,-0.000184889,-0.00217579,0.000775613,9.6968,-0.323461,-1.20233,0.25997,1.44328,-2.99001
152200,0,-0.0446148,-0.0425177,-8.82149e-06,-0.00194249,0.014,-6.7492e-06,-4.31051e-05,1.10072e-05,0.135869,-0.00454434,-0.0167141,-0.000482086,-0.00307893,0.000786231,9.70492,-0.324596,-1.19386,0.259549,1.44327,-2.99043
152302,0,-0.0637108,-0.0415657,8.88109e-06,0.00329526,0.014,1.3618e-05,-1.03159e-05,1.83971e-05,0.135854,-0.00478725,-0.0166339,0.000972712,-0.000736847,0.00131408,9.70389,-0.341946,-1.18814,0.259387,1.44329,-2.99063
152400,0,-0.036078,-0.0417469,-1.29342e-05,-0.00162957,0.014,6.04261e-06,-2.13712e-05,7.37053e-06,0.135813,-0.00471906,-0.0165345,0.000431615,-0.00152651,0.000526466,9.7009,-0.337075,-1.18104,0.259406,1.44328,-2.99061
152500,0,-0.030464,-0.0415178,1.84178e-05,0.00197651,0.014,8.47386e-06,-2.41262e-05,1.82068e-05,0.135894,-0.00438998,-0.0165818,0.000605276,-0.0017233,0.00130049,9.70672,-0.31357,-1.18442,0.259512,1.44328,-2.99052
152600,0,-0.0451484,-0.0399854,1.13249e-06,-0.00362632,0.014,-4.98296e-06,-1.80879e-05,1.61891e-05,0.135801,-0.00442894,-0.0165449,-0.000355926,-0.00129199,0.00115636,9.70004,-0.316353,-1.18178,0.259512,1.44325,-2.99052
152700,0,-0.0524537,-0.0413209,5.78165e-06,0.00318351,0.014,5.22069e-06,-1.98923e-05,1.58481e-07,0.135818,-0.0047742,-0.0165995,0.000372906,-0.00142088,1.13201e-05,9.70128,-0.341014,-1.18568,0.2592,1.44327,-2.99088
152800,0,-0.0547866,-0.0422987,6.91414e-06,0.00152948,0.014,9.33601e-06,-2.8553e-05,-3.52386e-07,0.136012,-0.00417267,-0.0167014,0.000666858,-0.0020395,-2.51704e-05,9.71511,-0.298048,-1.19296,0.259376,1.44331,-2.99073
152903,0,-0.050105,-0.0419247,1.00732e-05,0.00493439,0.014,-8.14531e-06,-1.52335e-05,1.25842e-05,0.135798,-0.00472605,-0.0164155,-0.000581808,-0.00108811,0.000898874,9.69985,-0.337575,-1.17254,0.259419,1.44331,-2.99066
153002,0,-0.0524184,-0.0423598,4.05312e-06,0.00243844,0.014,-3.38893e-08,-2.65727e-05,1.5807e-05,0.135864,-0.00440483,-0.0168754,-2.42066e-06,-0.00189805,0.00112907,9.70458,-0.314631,-1.20539,0.259548,1.44331,-2.99053
153100,0,-0.0395584,-0.0433133,-5.42402e-06,-0.00872998,0.014,2.68771e-06,-1.87116e-05,1.58285e-05,0.135792,-0.00476162,-0.0166298,0.000191979,-0.00133654,0.00113061,9.69942,-0.340116,-1.18784,0.259379,1.44335,-2.9907
153201,0,-0.0563811,-0.04192,1.07288e-05,-0.000586498,0.014,-2.20728e-05,-3.68608e-05,2.20156e-05,0.135841,-0.00469843,-0.0166356,-0.00157663,-0.00263291,0.00157254,9.70292,-0.335602,-1.18825,0.259573,1.44332,-2.99046
153300,0,-0.0353111,-0.0416907,-2.15769e-05,-0.00713555,0.014,1.55101e-05,-2.87254e-05,6.09707e-06,0.135822,-0.00470187,-0.0166947,0.00110786,-0.00205181,0.000435505,9.70156,-0.335848,-1.19248,0.259723,1.44331,-2.99036
153400,0,-0.0315755,-0.0399293,-1.52588e-05,-0.00542192,0.014,4.08956e-06,-2.3634e-05,9.26351e-06,0.135716,-0.004935,-0.0167731,0.000292111,-0.00168815,0.000661679,9.69396,-0.3525,-1.19808,0.259559,1.44329,-2.99054
153501,0,-0.0416818,-0.0429102,-5.30481e-06,-0.00338045,0.014,-3.78724e-06,-3.18349e-05,7.39045e-06,0.135851,-0.00457769,-0.0170078,-0.000270517,-0.00227392,0.000527889,9.70364,-0.326978,-1.21484,0.259752,1.44331,-2.99033
153600,0,-0.0363188,-0.042314,1.31726e-05,0.00357839,0.014,-5.05945e-06,-7.88091e-06,1.35333e-05,0.135847,-0.00467378,-0.0171809,-0.00036139,-0.000562922,0.000966663,9.70334,-0.333841,-1.22721,0.259943,1.4433,-2.99018
153702,0,-0.0395354,-0.0421639,-1.16229e-05,-0.0052729,0.014,2.10606e-05,-4.90079e-06,1.86153e-05,0.135777,-0.0045736,-0.0173175,0.00150433,-0.000350056,0.00132966,9.69837,-0.326685,-1.23697,0.259984,1.44333,-2.9902
153801,0,-0.0335548,-0.0425098,1.07288e-05,0.00118675,0.014,1.86453e-05,-3.25105e-05,1.31244e-05,0.135637,-0.00497391,-0.0169043,0.00133181,-0.00232218,0.000937454,9.68838,-0.355279,-1.20745,0.259802,1.44328,-2.99042
153901,0,-0.046193,-0.0423419,8.58307e-06,0.00874164,0.014,5.54149e-06,-2.13104e-05,2.29733e-05,0.135864,-0.00476974,-0.0169222,0.000395821,-0.00152217,0.00164095,9.70454,-0.340696,-1.20873,0.259656,1.4433,-2.99055
154001,0,-0.0452118,-0.0416936,-4.47035e-06,-0.00718024,0.014,2.17073e-05,-2.53737e-05,1.1791e-05,0.135775,-0.00473426,-0.0168854,0.00155052,-0.0018124,0.000842216,9.69823,-0.338162,-1.2061,0.259699,1.4433,-2.99055
154103,0,-0.0598559,-0.0413918,1.10865e-05,0.00196162,0.014,1.73074e-05,-8.28053e-06,-1.7901e-06,0.135752,-0.00463359,-0.0168312,0.00123624,-0.000591466,-0.000127864,9.69658,-0.330971,-1.20223,0.259608,1.4433,-2.99062
154200,0,-0.0504168,-0.0423478,8.52346e-06,0.00159653,0.014,9.27497e-06,-1.06126e-05,1.39999e-05,0.135777,-0.00459299,-0.0167033,0.000662498,-0.000758044,0.000999994,9.69836,-0.32807,-1.19309,0.259615,1.44331,-2.9906
154302,0,-0.0465898,-0.0415091,-7.80821e-06,-0.00300792,0.014,3.10166e-06,-2.05543e-05,4.54774e-06,0.135882,-0.00463157,-0.0167442,0.000221547,-0.00146817,0.000324838,9.70582,-0.330827,-1.19601,0.259445,1.44331,-2.99081
154401,0,-0.0275883,-0.0410391,5.78165e-06,0.00447246,0.014,-8.79597e-06,-1.59937e-05,6.35522e-06,0.135844,-0.00454661,-0.0165945,-0.000628283,-0.00114241,0.000453945,9.70311,-0.324758,-1.18532,0.259701,1.44334,-2.99053
154500,0,-0.0452278,-0.0416679,5.78165e-06,0.00714721,0.014,1.55482e-05,-1.65767e-05,1.01283e-05,0.135811,-0.00440967,-0.0165746,0.00111058,-0.00118405,0.000723452,9.70079,-0.314977,-1.1839,0.259779,1.44334,-2.99047
154602,0,-0.0395589,-0.0419189,-7.33137e-06,1.70037e-05,0.014,-1.38986e-05,-3.57048e-05,2.41282e-05,0.135939,-0.00438721,-0.0166358,-0.000992757,-0.00255035,0.00172344,9.7099,-0.313372,-1.18827,0.259581,1.44331,-2.99065
154700,0,-0.0511654,-0.0411326,1.055e-05,0.00722171,0.014,2.62571e-06,-1.57477e-05,6.60369e-06,0.135918,-0.00459865,-0.0167622,0.000187551,-0.00112483,0.000471692,9.70841,-0.328475,-1.1973,0.259587,1.44332,-2.99065
154803,0,-0.046396,-0.0419252,-3.45707e-06,-0.000526886,0.014,-8.07691e-06,-2.57768e-05,1.00889e-05,0.13583,-0.004598,-0.0166516,-0.000576922,-0.0018412,0.000720635,9.70216,-0.328429,-1.1894,0.259472,1.44332,-2.99075
154900,0,-0.0406741,-0.0422631,-5.96046e-07,-0.00209151,0.014,1.16722e-05,-1.81983e-05,1.03312e-05,0.135803,-0.00446227,-0.0165516,0.000833726,-0.00129988,0.00073794,9.70021,-0.318733,-1.18225,0.259591,1.44331,-2.99063
155001,0,-0.0340006,-0.0411991,-2.6226e-06,0.00290038,0.014,-1.46051e-05,-1.83317e-05,1.98755e-05,0.135815,-0.00458638,-0.0167701,-0.00104322,-0.00130941,0.00141968,9.70106,-0.327599,-1.19787,0.259657,1.44332,-2.99054
155100,0,-0.0464506,-0.0430105,-4.88758e-06,-0.00710575,0.014,5.05026e-06,-2.55502e-05,2.05745e-05,0.135818,-0.0045141,-0.0165792,0.000360733,-0.00182501,0.00146961,9.7013,-0.322436,-1.18423,0.25949,1.44332,-2.99074
155202,0,-0.0498121,-0.0415209,-1.13249e-06,0.000337387,0.014,5.46426e-06,-1.87116e-05,-2.66444e-06,0.135777,-0.00482887,-0.0165676,0.000390304,-0.00133654,-0.000190317,9.69833,-0.344919,-1.1834,0.259399,1.44333,-2.99082
155301,0,-0.0574649,-0.0428953,-2.20537e-06,-0.00154016,0.014,8.50964e-07,-4.53243e-05,4.19852e-06,0.135753,-0.0047674,-0.0165445,6.07831e-05,-0.00323745,0.000299895,9.69663,-0.340528,-1.18175,0.259604,1.44332,-2.9906
155401,0,-0.0460462,-0.0419094,-8.76188e-06,-0.00452039,0.014,1.12055e-05,-3.87645e-05,1.10121e-05,0.135731,-0.00462073,-0.0167936,0.000800393,-0.00276889,0.000786575,9.69509,-0.330052,-1.19955,0.259656,1.44334,-2.99055
155500,0,-0.0281651,-0.0431918,-6.19888e-06,-0.00428197,0.014,3.42632e-06,-3.05117e-05,1.13893e-05,0.135715,-0.00479604,-0.0169698,0.000244737,-0.00217941,0.000813521,9.69396,-0.342574,-1.21213,0.259753,1.44332,-2.99046
155601,0,-0.0352521,-0.0411444,3.75509e-05,0.01842,0.014,6.50347e-07,-3.82576e-05,7.26504e-06,0.135772,-0.00469508,-0.0170076,4.64534e-05,-0.00273268,0.000518932,9.69798,-0.335363,-1.21482,0.259631,1.44334,-2.99058
155701,0,-0.03452,-0.0418795,1.78814e-06,-0.00218091,0.014,9.10916e-06,-2.93487e-05,-1.00509e-06,0.135782,-0.0043002,-0.0171233,0.000650654,-0.00209634,-7.17918e-05,9.69873,-0.307157,-1.2231,0.259814,1.44336,-2.9904
155801,0,-0.045298,-0.0421096,-2.01464e-05,-0.00201699,0.014,-2.0446e-05,-2.02894e-05,1.46524e-05,0.135798,-0.00429025,-0.0169838,-0.00146043,-0.00144925,0.0010466,9.69987,-0.306447,-1.21313,0.259957,1.44336,-2.99024
155901,0,-0.046844,-0.042765,2.98023e-07,0.00458422,0.014,-2.26569e-05,-3.27027e-05,2.91435e-05,0.135901,-0.00441165,-0.0170967,-0.00161835,-0.00233591,0.00208168,9.7072,-0.315118,-1.2212,0.259929,1.44339,-2.99027
156000,0,-0.0426357,-0.0434974,-7.33137e-06,-0.00390945,0.014,3.60469e-06,-2.53938e-05,-3.85197e-06,0.135814,-0.00474436,-0.0171242,0.000257478,-0.00181384,-0.00027514,9.70098,-0.338883,-1.22316,0.259817,1.44343,-2.99038
156101,0,-0.0332967,-0.0416771,-2.74181e-06,0.000270334,0.014,5.98441e-06,-1.35477e-05,3.17805e-06,0.135728,-0.00453577,-0.0170667,0.000427458,-0.000967695,0.000227003,9.69483,-0.323983,-1.21905,0.259928,1.44343,-2.99022
156201,0,-0.0425285,-0.0413214,1.2517e-05,0.00285568,0.014,-2.76625e-05,-1.30802e-05,8.45789e-06,0.135837,-0.0042017,-0.0169591,-0.00197589,-0.000934298,0.000604135,9.70265,-0.300122,-1.21137,0.260107,1.44341,-2.99005
156300,0,-0.0436475,-0.0420763,-7.92742e-06,-0.00542191,0.014,6.37188e-06,-2.67262e-05,1.7371e-05,0.135904,-0.00461545,-0.0171744,0.000455134,-0.00190901,0.00124078,9.70742,-0.329675,-1.22674,0.259976,1.44342,-2.99018
156400,0,-0.0354583,-0.0423587,4.35114e-06,0.000166033,0.014,-9.23544e-07,-2.04927e-05,4.85886e-06,0.135871,-0.0045402,-0.0170978,-6.59674e-05,-0.00146377,0.000347061,9.70505,-0.3243,-1.22127,0.259697,1.44339,-2.99045
156500,0,-0.0300078,-0.0416445,1.59144e-05,0.00629786,0.014,4.9125e-06,-9.10341e-06,6.90237e-06,0.135839,-0.00430342,-0.0168331,0.000350893,-0.000650243,0.000493026,9.70276,-0.307387,-1.20237,0.259697,1.44338,-2.99045
156600,0,-0.0352564,-0.0418689,-2.15173e-05,-0.00574228,0.014,1.22419e-06,-1.55999e-05,2.09505e-05,0.135826,-0.00431631,-0.0169821,8.74424e-05,-0.00111428,0.00149646,9.70189,-0.308308,-1.213,0.259865,1.44332,-2.99027
156703,0,-0.042682,-0.0425103,-1.37091e-06,0.00137303,0.014,-7.51265e-06,-1.24373e-05,2.35516e-06,0.135826,-0.00473065,-0.0168925,-0.000536618,-0.000888377,0.000168226,9.70189,-0.337903,-1.2066,0.25929,1.44334,-2.99084
156800,0,-0.0459208,-0.0417854,8.82149e-06,0.00243101,0.014,-1.1655e-05,-3.02948e-07,2.25696e-05,0.135839,-0.00457547,-0.0168126,-0.000832503,-2.16392e-05,0.00161211,9.70282,-0.326819,-1.2009,0.259259,1.44337,-2.99089
156901,0,-0.0430071,-0.0412047,8.52346e-06,0.00911418,0.014,-9.33343e-06,-1.43798e-05,2.12385e-05,0.135811,-0.00438244,-0.0167068,-0.000666674,-0.00102713,0.00151703,9.70081,-0.313032,-1.19334,0.259326,1.44334,-2.99082
157000,0,-0.0444616,-0.0420568,7.7486e-06,0.000613073,0.014,-7.78933e-06,-1.69049e-05,1.3565e-05,0.135766,-0.00463692,-0.0166247,-0.000556381,-0.00120749,0.000968931,9.69754,-0.331209,-1.18748,0.259471,1.44333,-2.99065
157100,0,-0.0285484,-0.0416775,7.689e-06,0.00569436,0.014,-1.22574e-05,-2.71431e-05,1.698e-05,0.135883,-0.00453778,-0.0168216,-0.000875529,-0.00193879,0.00121285,9.7059,-0.324127,-1.20154,0.259457,1.44332,-2.99065
157203,0,-0.0540704,-0.0423978,-2.51532e-05,-0.00931111,0.014,1.31665e-05,-1.84932e-05,1.55765e-05,0.13587,-0.00463022,-0.0167589,0.000940462,-0.00132095,0.00111261,9.70501,-0.33073,-1.19706,0.259379,1.44333,-2.99075
157300,0,-0.0599072,-0.0415964,-1.41263e-05,-0.00715043,0.014,2.02638e-06,-2.14138e-05,-2.87802e-06,0.135866,-0.00449424,-0.0167734,0.000144742,-0.00152956,-0.000205573,9.70473,-0.321017,-1.1981,0.259584,1.4433,-2.99055
157402,0,-0.0385514,-0.041713,-4.17233e-07,0.00144754,0.014,-2.91874e-07,-1.29392e-05,1.86463e-05,0.135813,-0.00444951,-0.0168576,-2.08481e-05,-0.000924227,0.00133188,9.70093,-0.317822,-1.20412,0.259753,1.44329,-2.99039
157500,0,-0.0316884,-0.0417146,2.10404e-05,0.0118784,0.014,2.07144e-06,-2.08451e-05,7.20304e-06,0.13587,-0.00453355,-0.0169875,0.00014796,-0.00148893,0.000514503,9.70503,-0.323825,-1.21339,0.25964,1.44333,-2.99049
157600,0,-0.0431245,-0.041913,-5.96046e-08,-0.000541765,0.014,6.27957e-06,-1.85866e-05,3.97076e-06,0.135856,-0.00458123,-0.0168331,0.000448541,-0.00132762,0.000283626,9.704,-0.32723,-1.20237,0.259479,1.44334,-2.99064
157700,0,-0.0497618,-0.0409482,8.04663e-06,0.00117932,0.014,9.05346e-07,-6.70138e-06,1.81009e-06,0.135808,-0.00461787,-0.0167562,6.46675e-05,-0.00047867,0.000129292,9.70054,-0.329848,-1.19687,0.259864,1.44336,-2.99022
157802,0,-0.0428362,-0.0446577,-1.57356e-05,-0.00715043,0.014,-2.53512e-06,-2.46652e-05,1.06725e-05,0.135947,-0.00439523,-0.0168389,-0.00018108,-0.0017618,0.000762323,9.71049,-0.313945,-1.20278,0.259962,1.4433,-2.99013
157900,0,-0.0454335,-0.0428372,-6.07967e-06,-0.00861819,0.014,-7.43525e-06,-1.15599e-05,1.55777e-06,0.135836,-0.00458828,-0.0169096,-0.000531089,-0.00082571,0.000111269,9.7026,-0.327734,-1.20783,0.259943,1.44326,-2.99013
158001,0,-0.0412749,-0.0412307,9.17912e-06,0.00136559,0.014,1.6205e-05,-1.54204e-05,1.46998e-05,0.135798,-0.00442654,-0.0166999,0.0011575,-0.00110146,0.00104999,9.69983,-0.316181,-1.19285,0.260217,1.44331,-2.98985
158100,0,-0.0412317,-0.0415914,2.32458e-05,0.00561242,0.014,-1.13434e-05,-3.2273e-05,1.45976e-05,0.135898,-0.00445753,-0.0168567,-0.000810244,-0.00230521,0.00104269,9.70701,-0.318395,-1.20405,0.260248,1.44331,-2.98979
158201,0,-0.0495529,-0.0434488,6.31809e-06,0.00553791,0.014,-1.73834e-06,-3.40652e-05,6.08183e-06,0.135934,-0.00438004,-0.0169378,-0.000124167,-0.00243323,0.000434416,9.70956,-0.31286,-1.20984,0.2603,1.44332,-2.98973
158300,0,-0.0358952,-0.0434977,-1.48416e-05,-0.000154337,0.014,-1.34619e-06,-2.88585e-05,8.7826e-06,0.135798,-0.00444858,-0.0170389,-9.61563e-05,-0.00206132,0.000627328,9.69986,-0.317756,-1.21706,0.260185,1.44334,-2.98985
158401,0,-0.0440569,-0.0408023,9.59635e-06,0.00553791,0.014,-9.04329e-06,-1.63788e-05,2.24954e-05,0.135846,-0.00432506,-0.0171327,-0.000645949,-0.00116991,0.00160681,9.70327,-0.308933,-1.22377,0.26037,1.4433,-2.9897
158501,0,-0.0389064,-0.042841,-2.38419e-06,0.00143264,0.014,3.78572e-06,-1.11112e-05,1.66791e-05,0.135827,-0.00439898,-0.0171755,0.000270409,-0.000793654,0.00119136,9.70192,-0.314213,-1.22682,0.260487,1.44334,-2.98958
158602,0,-0.0333444,-0.0418424,3.99351e-05,0.0137783,0.014,-3.37733e-06,-3.46536e-05,9.38154e-06,0.135923,-0.00443869,-0.0170718,-0.000241238,-0.00247525,0.00067011,9.70876,-0.31705,-1.21941,0.260418,1.44329,-2.98967
158700,0,-0.0433611,-0.0430148,-2.02656e-06,-0.00148798,0.014,6.85394e-06,-1.90233e-05,1.8352e-05,0.135807,-0.00452056,-0.0171155,0.000489567,-0.00135881,0.00131086,9.70048,-0.322897,-1.22254,0.260542,1.44327,-2.98955
158800,0,-0.0424161,-0.0425944,-5.54323e-06,-0.00224049,0.014,9.09861e-06,-2.62561e-05,1.79211e-05,0.13585,-0.0044309,-0.0170224,0.000649901,-0.00187544,0.00128008,9.70354,-0.316493,-1.21588,0.260738,1.44325,-2.98941
158900,0,-0.0345675,-0.0420385,-1.2517e-05,-0.00871504,0.014,8.73956e-07,-2.81602e-05,1.58143e-05,0.135784,-0.00438982,-0.0171769,6.24254e-05,-0.00201144,0.0011296,9.69884,-0.313558,-1.22692,0.260862,1.44325,-2.98927
159000,0,-0.0456777,-0.0425535,-1.3113e-06,-0.000348036,0.014,-1.17511e-05,-2.63678e-05,2.98172e-06,0.135788,-0.00439779,-0.017143,-0.000839361,-0.00188342,0.00021298,9.69914,-0.314128,-1.2245,0.260952,1.44324,-2.98916
159100,0,-0.0337257,-0.0428198,-3.45707e-06,-0.00284398,0.014,-1.52708e-05,-3.35667e-05,1.77157e-05,0.135937,-0.00440065,-0.0172511,-0.00109077,-0.00239762,0.0012654,9.70976,-0.314332,-1.23222,0.260991,1.44325,-2.98911
159200,0,-0.0494711,-0.0411646,0,0.00477796,0.014,8.93569e-06,-3.10076e-06,1.60124e-05,0.135872,-0.00452137,-0.0172427,0.000638264,-0.000221483,0.00114374,9.70517,-0.322955,-1.23162,0.261164,1.44328,-2.98893
159301,0,-0.0326525,-0.0416653,1.59144e-05,0.00220006,0.014,2.00376e-05,-7.33342e-06,1.77764e-05,0.135794,-0.00429032,-0.0172592,0.000270599,-0.0010489,0.000697689,9.70391,-0.304244,-1.22527,0.261123,1.44331,-2.98899
159402,0,-0.0615299,-0.0409723,1.68085e-05,0.00956868,0.014,-8.91243e-06,-1.99265e-05,1.27235e-05,0.135902,-0.004251,-0.0172731,-0.000636602,-0.00142332,0.00090882,9.70726,-0.303643,-1.23379,0.261171,1.44332,-2.98894
159500,0,-0.0399241,-0.0418097,-1.4782e-05,-0.00771667,0.014,-5.68518e-06,-1.61761e-05,2.78301e-05,0.13593,-0.00429388,-0.0173553,-0.000406084,-0.00115543,0.00198786,9.7093,-0.306706,-1.23966,0.261171,1.44331,-2.98891
159600,0,-0.0349625,-0.039535,-2.86102e-06,-0.00236716,0.014,8.65292e-06,-1.49534e-05,1.61346e-05,0.135919,-0.00423321,-0.0171514,0.000618065,-0.0010681,0.00115247,9.70846,-0.302372,-1.2251,0.261018,1.4433,-2.98906
159702,0,-0.050075,-0.0412071,5.90086e-06,0.00214789,0.014,-3.12664e-06,-1.02588e-05,2.03411e-05,0.13581,-0.00429815,-0.0169857,-0.000223331,-0.000732773,0.00145294,9.70074,-0.307011,-1.21327,0.261044,1.44329,-2.98899
159800,0,-0.040199,-0.0416675,-1.32322e-05,-0.00961658,0.014,-3.19419e-06,-1.1437e-05,1.23193e-05,0.135848,-0.00441737,-0.0168076,-0.000228156,-0.000816926,0.000879951,9.70345,-0.315526,-1.20055,0.260868,1.44328,-2.98916
159900,0,-0.0404061,-0.0432106,-1.3411e-05,-0.00456509,0.014,9.78586e-07,-3.22873e-06,2.76728e-05,0.135861,-0.00453485,-0.0167985,6.9899e-05,-0.000230623,0.00197663,9.70434,-0.323918,-1.19989,0.261007,1.44329,-2.989
160000,0,-0.0445443,-0.0420733,-2.563e-06,-0.000705685,0.014,3.26215e-06,-6.13305e-06,1.72183e-05,0.135911,-0.00451528,-0.0170542,0.00023301,-0.000438075,0.00122988,9.70791,-0.32252,-1.21815,0.260775,1.4433,-2.98925
160100,0,-0.0441361,-0.0420315,3.45707e-06,0.00202123,0.014,5.36681e-07,-1.54667e-05,1.17306e-05,0.135762,-0.00453344,-0.0170161,3.83344e-05,-0.00110476,0.0008379,9.6973,-0.323817,-1.21543,0.26056,1.44328,-2.9895
160200,0,-0.0449732,-0.0432814,1.44243e-05,0.000635417,0.014,3.2348e-06,-3.59981e-06,1.62009e-05,0.135839,-0.00429789,-0.0167685,0.000231057,-0.000257129,0.00115721,9.70278,-0.306992,-1.19775,0.260789,1.44329,-2.98928
160300,0,-0.0385757,-0.0419306,1.07288e-06,0.00145498,0.014,2.01824e-06,-7.20774e-06,1.78787e-05,0.135868,-0.00448915,-0.016752,0.00014416,-0.000514839,0.00127705,9.70487,-0.320654,-1.19657,0.260528,1.44327,-2.98955
160402,0,-0.0393508,-0.0414799,1.13249e-05,0.00368271,0.014,-1.12167e-05,-1.61516e-05,2.17578e-05,0.135886,-0.0045886,-0.0166154,-0.000801193,-0.00115369,0.00155413,9.70617,-0.327757,-1.18681,0.260372,1.44325,-2.98971
160501,0,-0.0545937,-0.0401052,-1.49012e-05,-0.00703123,0.014,-8.40721e-06,-2.01215e-05,1.33798e-05,0.135859,-0.00454132,-0.0164922,-0.000600515,-0.00143725,0.000955697,9.70423,-0.32438,-1.17801,0.260444,1.44324,-2.98967
160601,0,-0.0455596,-0.0416783,-2.19941e-05,-0.00686732,0.014,-1.31927e-05,-1.2155e-05,1.21683e-05,0.13588,-0.00455102,-0.016388,-0.000942336,-0.000868215,0.000869166,9.70569,-0.325073,-1.17057,0.260362,1.44323,-2.98977
160700,0,-0.0304755,-0.0419192,-4.071e-05,-0.0129992,0.014,-2.4276e-06,-2.2364e-05,1.99904e-05,0.135787,-0.00473816,-0.0164035,-0.0001734,-0.00159743,0.00142789,9.69904,-0.33844,-1.17168,0.260489,1.44322,-2.98965
160801,0,-0.042578,-0.0415565,-1.37091e-06,0.00192436,0.014,-3.59205e-06,-1.23851e-05,1.89103e-05,0.13593,-0.00446309,-0.0164596,-0.000256575,-0.00088465,0.00135074,9.70929,-0.318792,-1.17568,0.26048,1.44325,-2.98966
160900,0,-0.0470372,-0.0416579,-7.15256e-07,0.00195416,0.014,9.31066e-06,-1.6313e-05,1.17655e-05,0.13587,-0.00461009,-0.0163321,0.000665046,-0.00116521,0.000840394,9.70498,-0.329292,-1.16658,0.26051,1.44329,-2.98964
161000,0,-0.0478171,-0.0410175,-3.63588e-06,0.000106416,0.014,-4.90563e-06,-2.04227e-05,7.1664e-06,0.135716,-0.00483599,-0.0164536,-0.000350402,-0.00145876,0.000511885,9.69399,-0.345427,-1.17525,0.260596,1.44332,-2.98957
161102,0,-0.0419461,-0.0419378,1.43647e-05,0.00776561,0.014,2.50432e-06,-3.60724e-05,1.12244e-05,0.135872,-0.00447626,-0.0164828,0.00017888,-0.0025766,0.000801745,9.70514,-0.319732,-1.17735,0.260632,1.44334,-2.98952
161200,0,-0.033674,-0.0414782,3.57628e-06,0.000642856,0.014,1.75872e-06,-3.42153e-05,1.38762e-05,0.135952,-0.00441233,-0.0164692,0.000125623,-0.00244395,0.000991154,9.71083,-0.315167,-1.17637,0.260564,1.44334,-2.98958
161300,0,-0.0454622,-0.0401447,9.23872e-06,0.000881277,0.014,-9.78033e-06,-4.1869e-05,-1.48791e-06,0.135816,-0.00467889,-0.0167305,-0.000698595,-0.00299064,-0.000106279,9.70114,-0.334207,-1.19504,0.260305,1.44333,-2.98982
161404,0,-0.0248697,-0.0420408,-1.72853e-06,-0.00468431,0.014,-1.6224e-05,-2.39246e-05,2.2347e-05,0.135894,-0.00448141,-0.0168789,-0.00115886,-0.0017089,0.00159621,9.7067,-0.320101,-1.20564,0.260312,1.44335,-2.98978
161502,0,-0.0444275,-0.0416345,-1.04904e-05,-0.00492273,0.014,3.53424e-06,-4.168e-05,1.12535e-05,0.135892,-0.00434539,-0.0169297,0.000252446,-0.00297714,0.000803821,9.7066,-0.310385,-1.20926,0.260246,1.44332,-2.98987
161600,0,-0.0416443,-0.0411688,7.15256e-07,-0.00276951,0.014,2.86846e-07,-2.41037e-05,6.77658e-06,0.135827,-0.0044432,-0.0167692,2.0489e-05,-0.00172169,0.000484042,9.70193,-0.317372,-1.1978,0.26041,1.44333,-2.98967
161700,0,-0.0444889,-0.0424051,-3.8743e-06,0.00224473,0.014,7.41184e-06,-3.2437e-05,1.83044e-06,0.135863,-0.00453631,-0.0168582,0.000529417,-0.00231693,0.000130745,9.70453,-0.324022,-1.20416,0.260236,1.44333,-2.98985
161809,0,-0.0411951,-0.0416003,3.39746e-06,0.000136209,0.014,-2.97336e-06,-3.95915e-05,1.17156e-05,0.135933,-0.00439222,-0.0168184,-0.000212383,-0.00282796,0.000836828,9.70947,-0.31373,-1.20131,0.260013,1.44332,-2.99009
